"SYSTEM", "1", "SYSTEM", "System Start", ""
"main", "277", "ReadersWriters.java:26", "Method Call", "caller=ReadersWriters#main:1, target=Reader:8#Reader:8"
"main", "278", "ReadersWriters.java:51", "Method Entered", ""
"main", "279", "ReadersWriters.java:51", "Variable Write", "context=Reader:8#Reader:8, d=Database:1"
"main", "280", "ReadersWriters.java:51", "Line Step", "file=ReadersWriters.java, line=51"
"main", "281", "ReadersWriters.java:52", "Line Step", "file=ReadersWriters.java, line=52"
"main", "282", "ReadersWriters.java:52", "Field Write", "context=Reader:8, d=Database:1"
"main", "283", "ReadersWriters.java:53", "Line Step", "file=ReadersWriters.java, line=53"
"main", "284", "ReadersWriters.java:53", "Method Exit", "returner=Reader:8#Reader:8, value=<void>"
"main", "285", "ReadersWriters.java:26", "Method Returned", ""
"main", "286", "ReadersWriters.java:26", "Line Step", "file=ReadersWriters.java, line=26"
"main", "287", "ReadersWriters.java:26", "Variable Write", "context=ReadersWriters#main:1, r8=Reader:8"
"main", "288", "ReadersWriters.java:27", "Line Step", "file=ReadersWriters.java, line=27"
"main", "289", "ReadersWriters.java:27", "New Object", "object=Reader:9"
"main", "290", "ReadersWriters.java:27", "Method Call", "caller=ReadersWriters#main:1, target=Reader:9#Reader:9"
"main", "291", "ReadersWriters.java:51", "Method Entered", ""
"main", "292", "ReadersWriters.java:51", "Variable Write", "context=Reader:9#Reader:9, d=Database:1"
"main", "293", "ReadersWriters.java:51", "Line Step", "file=ReadersWriters.java, line=51"
"main", "294", "ReadersWriters.java:52", "Line Step", "file=ReadersWriters.java, line=52"
"main", "295", "ReadersWriters.java:52", "Field Write", "context=Reader:9, d=Database:1"
"main", "296", "ReadersWriters.java:53", "Line Step", "file=ReadersWriters.java, line=53"
"main", "297", "ReadersWriters.java:53", "Method Exit", "returner=Reader:9#Reader:9, value=<void>"
"main", "298", "ReadersWriters.java:27", "Method Returned", ""
"main", "299", "ReadersWriters.java:27", "Line Step", "file=ReadersWriters.java, line=27"
"main", "300", "ReadersWriters.java:27", "Variable Write", "context=ReadersWriters#main:1, r9=Reader:9"
"main", "301", "ReadersWriters.java:28", "Line Step", "file=ReadersWriters.java, line=28"
"main", "302", "ReadersWriters.java:28", "New Object", "object=Reader:10"
"main", "303", "ReadersWriters.java:28", "Method Call", "caller=ReadersWriters#main:1, target=Reader:10#Reader:10"
"main", "304", "ReadersWriters.java:51", "Method Entered", ""
"main", "305", "ReadersWriters.java:51", "Variable Write", "context=Reader:10#Reader:10, d=Database:1"
"main", "306", "ReadersWriters.java:51", "Line Step", "file=ReadersWriters.java, line=51"
"main", "307", "ReadersWriters.java:52", "Line Step", "file=ReadersWriters.java, line=52"
"main", "308", "ReadersWriters.java:52", "Field Write", "context=Reader:10, d=Database:1"
"main", "309", "ReadersWriters.java:53", "Line Step", "file=ReadersWriters.java, line=53"
"main", "310", "ReadersWriters.java:53", "Method Exit", "returner=Reader:10#Reader:10, value=<void>"
"main", "311", "ReadersWriters.java:28", "Method Returned", ""
"main", "312", "ReadersWriters.java:28", "Line Step", "file=ReadersWriters.java, line=28"
"main", "313", "ReadersWriters.java:28", "Variable Write", "context=ReadersWriters#main:1, r10=Reader:10"
"main", "314", "ReadersWriters.java:30", "Line Step", "file=ReadersWriters.java, line=30"
"main", "315", "ReadersWriters.java:31", "Line Step", "file=ReadersWriters.java, line=31"
"Thread-0", "316", "SYSTEM", "Thread Start", "Thread-0 (52)"
"Thread-0", "317", "ReadersWriters.java:75", "Method Call", "caller=SYSTEM, target=Writer:1#run:1"
"Thread-0", "318", "ReadersWriters.java:74", "Method Entered", ""
"main", "319", "ReadersWriters.java:32", "Line Step", "file=ReadersWriters.java, line=32"
"Thread-1", "320", "SYSTEM", "Thread Start", "Thread-1 (53)"
"Thread-1", "321", "ReadersWriters.java:75", "Method Call", "caller=SYSTEM, target=Writer:2#run:2"
"Thread-1", "322", "ReadersWriters.java:74", "Method Entered", ""
"Thread-0", "323", "ReadersWriters.java:74", "Variable Write", "context=Writer:1#run:1, i=0"
"Thread-0", "324", "ReadersWriters.java:76", "Line Step", "file=ReadersWriters.java, line=76"
"main", "325", "ReadersWriters.java:33", "Line Step", "file=ReadersWriters.java, line=33"
"Thread-2", "326", "SYSTEM", "Thread Start", "Thread-2 (54)"
"Thread-2", "327", "ReadersWriters.java:75", "Method Call", "caller=SYSTEM, target=Writer:3#run:3"
"Thread-2", "328", "ReadersWriters.java:74", "Method Entered", ""
"Thread-1", "329", "ReadersWriters.java:74", "Variable Write", "context=Writer:2#run:2, i=0"
"Thread-1", "330", "ReadersWriters.java:76", "Line Step", "file=ReadersWriters.java, line=76"
"main", "331", "ReadersWriters.java:34", "Line Step", "file=ReadersWriters.java, line=34"
"Thread-5", "332", "SYSTEM", "Thread Start", "Thread-5 (59)"
"Thread-5", "333", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:1#run:1"
"Thread-5", "334", "ReadersWriters.java:55", "Method Entered", ""
"Thread-2", "335", "ReadersWriters.java:74", "Variable Write", "context=Writer:3#run:3, i=0"
"Thread-2", "336", "ReadersWriters.java:76", "Line Step", "file=ReadersWriters.java, line=76"
"main", "337", "ReadersWriters.java:35", "Line Step", "file=ReadersWriters.java, line=35"
"Thread-6", "338", "SYSTEM", "Thread Start", "Thread-6 (60)"
"Thread-6", "339", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:2#run:2"
"Thread-6", "340", "ReadersWriters.java:55", "Method Entered", ""
"Thread-5", "341", "ReadersWriters.java:55", "Variable Write", "context=Reader:1#run:1, i=0"
"Thread-5", "342", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"main", "343", "ReadersWriters.java:36", "Line Step", "file=ReadersWriters.java, line=36"
"Thread-7", "344", "SYSTEM", "Thread Start", "Thread-7 (61)"
"Thread-7", "345", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:3#run:3"
"Thread-7", "346", "ReadersWriters.java:55", "Method Entered", ""
"Thread-6", "347", "ReadersWriters.java:55", "Variable Write", "context=Reader:2#run:2, i=0"
"Thread-6", "348", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-5", "349", "ReadersWriters.java:57", "Field Read", "context=Reader:1, d"
"main", "350", "ReadersWriters.java:37", "Line Step", "file=ReadersWriters.java, line=37"
"Thread-8", "351", "SYSTEM", "Thread Start", "Thread-8 (62)"
"Thread-8", "352", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:4#run:4"
"Thread-8", "353", "ReadersWriters.java:55", "Method Entered", ""
"Thread-7", "354", "ReadersWriters.java:55", "Variable Write", "context=Reader:3#run:3, i=0"
"Thread-7", "355", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-6", "356", "ReadersWriters.java:57", "Field Read", "context=Reader:2, d"
"Thread-5", "357", "ReadersWriters.java:57", "Method Call", "caller=Reader:1#run:1, target=Database:1#request_read:1"
"Thread-5", "358", "ReadersWriters.java:96", "Method Entered", ""
"Thread-5", "359", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"main", "360", "ReadersWriters.java:38", "Line Step", "file=ReadersWriters.java, line=38"
"Thread-9", "361", "SYSTEM", "Thread Start", "Thread-9 (63)"
"Thread-9", "362", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:5#run:5"
"Thread-9", "363", "ReadersWriters.java:55", "Method Entered", ""
"Thread-8", "364", "ReadersWriters.java:55", "Variable Write", "context=Reader:4#run:4, i=0"
"Thread-8", "365", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-7", "366", "ReadersWriters.java:57", "Field Read", "context=Reader:3, d"
"Thread-6", "367", "ReadersWriters.java:57", "Method Call", "caller=Reader:2#run:2, target=Database:1#request_read:2"
"Thread-6", "368", "ReadersWriters.java:96", "Method Entered", ""
"Thread-6", "369", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-5", "370", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"main", "371", "ReadersWriters.java:39", "Line Step", "file=ReadersWriters.java, line=39"
"Thread-3", "372", "SYSTEM", "Thread Start", "Thread-3 (55)"
"Thread-3", "373", "ReadersWriters.java:75", "Method Call", "caller=SYSTEM, target=Writer:4#run:4"
"Thread-3", "374", "ReadersWriters.java:74", "Method Entered", ""
"Thread-9", "375", "ReadersWriters.java:55", "Variable Write", "context=Reader:5#run:5, i=0"
"Thread-9", "376", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-8", "377", "ReadersWriters.java:57", "Field Read", "context=Reader:4, d"
"Thread-7", "378", "ReadersWriters.java:57", "Method Call", "caller=Reader:3#run:3, target=Database:1#request_read:3"
"Thread-7", "379", "ReadersWriters.java:96", "Method Entered", ""
"Thread-7", "380", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-6", "381", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-5", "382", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"main", "383", "ReadersWriters.java:40", "Line Step", "file=ReadersWriters.java, line=40"
"Thread-4", "384", "SYSTEM", "Thread Start", "Thread-4 (56)"
"Thread-4", "385", "ReadersWriters.java:75", "Method Call", "caller=SYSTEM, target=Writer:5#run:5"
"Thread-4", "386", "ReadersWriters.java:74", "Method Entered", ""
"Thread-3", "387", "ReadersWriters.java:74", "Variable Write", "context=Writer:4#run:4, i=0"
"Thread-3", "388", "ReadersWriters.java:76", "Line Step", "file=ReadersWriters.java, line=76"
"Thread-9", "389", "ReadersWriters.java:57", "Field Read", "context=Reader:5, d"
"Thread-8", "390", "ReadersWriters.java:57", "Method Call", "caller=Reader:4#run:4, target=Database:1#request_read:4"
"Thread-8", "391", "ReadersWriters.java:96", "Method Entered", ""
"Thread-8", "392", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-7", "393", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-5", "394", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"main", "395", "ReadersWriters.java:41", "Line Step", "file=ReadersWriters.java, line=41"
"Thread-10", "396", "SYSTEM", "Thread Start", "Thread-10 (64)"
"Thread-10", "397", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:6#run:6"
"Thread-10", "398", "ReadersWriters.java:55", "Method Entered", ""
"Thread-0", "399", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"Thread-4", "400", "ReadersWriters.java:74", "Variable Write", "context=Writer:5#run:5, i=0"
"Thread-4", "401", "ReadersWriters.java:76", "Line Step", "file=ReadersWriters.java, line=76"
"Thread-9", "402", "ReadersWriters.java:57", "Method Call", "caller=Reader:5#run:5, target=Database:1#request_read:5"
"Thread-9", "403", "ReadersWriters.java:96", "Method Entered", ""
"Thread-9", "404", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-8", "405", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-5", "406", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-1", "407", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"main", "408", "ReadersWriters.java:42", "Line Step", "file=ReadersWriters.java, line=42"
"Thread-11", "409", "SYSTEM", "Thread Start", "Thread-11 (65)"
"Thread-11", "410", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:7#run:7"
"Thread-11", "411", "ReadersWriters.java:55", "Method Entered", ""
"Thread-10", "412", "ReadersWriters.java:55", "Variable Write", "context=Reader:6#run:6, i=0"
"Thread-10", "413", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-0", "414", "ReadersWriters.java:78", "Field Read", "context=Writer:1, d"
"Thread-9", "415", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-5", "416", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-1", "417", "ReadersWriters.java:78", "Field Read", "context=Writer:2, d"
"main", "418", "ReadersWriters.java:43", "Line Step", "file=ReadersWriters.java, line=43"
"Thread-12", "419", "SYSTEM", "Thread Start", "Thread-12 (66)"
"Thread-12", "420", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:8#run:8"
"Thread-12", "421", "ReadersWriters.java:55", "Method Entered", ""
"Thread-3", "422", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"Thread-11", "423", "ReadersWriters.java:55", "Variable Write", "context=Reader:7#run:7, i=0"
"Thread-11", "424", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-10", "425", "ReadersWriters.java:57", "Field Read", "context=Reader:6, d"
"Thread-0", "426", "ReadersWriters.java:78", "Method Call", "caller=Writer:1#run:1, target=Database:1#request_write:1"
"Thread-0", "427", "ReadersWriters.java:129", "Method Entered", ""
"Thread-0", "428", "ReadersWriters.java:131", "Line Step", "file=ReadersWriters.java, line=131"
"Thread-5", "429", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-1", "430", "ReadersWriters.java:78", "Method Call", "caller=Writer:2#run:2, target=Database:1#request_write:2"
"Thread-1", "431", "ReadersWriters.java:129", "Method Entered", ""
"Thread-1", "432", "ReadersWriters.java:131", "Line Step", "file=ReadersWriters.java, line=131"
"main", "433", "ReadersWriters.java:44", "Line Step", "file=ReadersWriters.java, line=44"
"Thread-13", "434", "SYSTEM", "Thread Start", "Thread-13 (67)"
"Thread-13", "435", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:9#run:9"
"Thread-13", "436", "ReadersWriters.java:55", "Method Entered", ""
"Thread-12", "437", "ReadersWriters.java:55", "Variable Write", "context=Reader:8#run:8, i=0"
"Thread-12", "438", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-3", "439", "ReadersWriters.java:78", "Field Read", "context=Writer:4, d"
"Thread-11", "440", "ReadersWriters.java:57", "Field Read", "context=Reader:7, d"
"Thread-10", "441", "ReadersWriters.java:57", "Method Call", "caller=Reader:6#run:6, target=Database:1#request_read:6"
"Thread-10", "442", "ReadersWriters.java:96", "Method Entered", ""
"Thread-10", "443", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-0", "444", "ReadersWriters.java:131", "Field Read", "context=Database:1, s1"
"Thread-5", "445", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=1"
"Thread-1", "446", "ReadersWriters.java:131", "Field Read", "context=Database:1, s1"
"main", "447", "ReadersWriters.java:45", "Line Step", "file=ReadersWriters.java, line=45"
"Thread-14", "448", "SYSTEM", "Thread Start", "Thread-14 (68)"
"Thread-14", "449", "ReadersWriters.java:56", "Method Call", "caller=SYSTEM, target=Reader:10#run:10"
"Thread-14", "450", "ReadersWriters.java:55", "Method Entered", ""
"Thread-13", "451", "ReadersWriters.java:55", "Variable Write", "context=Reader:9#run:9, i=0"
"Thread-13", "452", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-12", "453", "ReadersWriters.java:57", "Field Read", "context=Reader:8, d"
"Thread-2", "454", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"Thread-3", "455", "ReadersWriters.java:78", "Method Call", "caller=Writer:4#run:4, target=Database:1#request_write:3"
"Thread-3", "456", "ReadersWriters.java:129", "Method Entered", ""
"Thread-3", "457", "ReadersWriters.java:131", "Line Step", "file=ReadersWriters.java, line=131"
"Thread-11", "458", "ReadersWriters.java:57", "Method Call", "caller=Reader:7#run:7, target=Database:1#request_read:7"
"Thread-11", "459", "ReadersWriters.java:96", "Method Entered", ""
"Thread-11", "460", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-10", "461", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-5", "462", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"main", "463", "ReadersWriters.java:45", "Method Exit", "returner=ReadersWriters#main:1, value=<void>"
"Thread-14", "464", "ReadersWriters.java:55", "Variable Write", "context=Reader:10#run:10, i=0"
"Thread-14", "465", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-4", "466", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"Thread-13", "467", "ReadersWriters.java:57", "Field Read", "context=Reader:9, d"
"Thread-12", "468", "ReadersWriters.java:57", "Method Call", "caller=Reader:8#run:8, target=Database:1#request_read:8"
"Thread-12", "469", "ReadersWriters.java:96", "Method Entered", ""
"Thread-12", "470", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-2", "471", "ReadersWriters.java:78", "Field Read", "context=Writer:3, d"
"Thread-3", "472", "ReadersWriters.java:131", "Field Read", "context=Database:1, s1"
"Thread-11", "473", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-5", "474", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
